data,dia_semana,is_fim_de_semana,hora,id_cliente,perfil_cliente,bebida,valor_bebida,acompanhamento,valor_acompanhamento,canal,forma_pagamento,ticket_total
2026-01-18,Sunday,1,17,60,Fim de Semana,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Crédito,37.0
2026-01-18,Sunday,1,11,145,Ocasional,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Crédito,32.0
2026-01-18,Sunday,1,19,294,Ocasional,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Crédito,26.0
2026-01-18,Sunday,1,18,201,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Débito,25.5
2026-01-18,Sunday,1,10,271,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
2026-01-18,Sunday,1,10,257,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Pix,34.0
2026-01-18,Sunday,1,19,147,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-01-18,Sunday,1,16,164,Trabalhador,Espresso Premium,9.5,Bolo Red Velvet,15.0,Delivery,Pix,24.5
2026-01-18,Sunday,1,18,284,Ocasional,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Crédito,25.5
2026-01-18,Sunday,1,16,212,Fim de Semana,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Pix,31.0
2026-01-19,Monday,0,18,29,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Pix,37.0
2026-01-19,Monday,0,15,16,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-01-19,Monday,0,8,7,Ocasional,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Balcão,Crédito,25.5
2026-01-19,Monday,0,19,81,Ocasional,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Débito,22.5
2026-01-19,Monday,0,7,210,Fim de Semana,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Crédito,25.0
2026-01-19,Monday,0,19,260,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Débito,27.0
2026-01-19,Monday,0,15,50,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Pix,22.5
2026-01-19,Monday,0,19,283,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Débito,29.0
2026-01-19,Monday,0,7,229,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Débito,33.0
2026-01-19,Monday,0,12,9,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Crédito,31.0
2026-01-19,Monday,0,10,185,Fim de Semana,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Pix,36.0
2026-01-19,Monday,0,8,98,Ocasional,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-01-19,Monday,0,14,11,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Débito,30.0
2026-01-19,Monday,0,16,80,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Crédito,30.0
2026-01-19,Monday,0,9,173,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Débito,31.0
2026-01-19,Monday,0,11,78,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Pix,27.5
2026-01-19,Monday,0,14,282,Trabalhador,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Débito,27.0
2026-01-19,Monday,0,12,128,Fim de Semana,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Débito,25.0
2026-01-19,Monday,0,12,164,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Débito,30.0
2026-01-19,Monday,0,10,225,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Débito,31.0
2026-01-19,Monday,0,14,15,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Crédito,27.0
2026-01-19,Monday,0,8,203,Fim de Semana,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Crédito,31.0
2026-01-19,Monday,0,17,217,Trabalhador,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Débito,25.0
2026-01-19,Monday,0,11,167,Trabalhador,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Crédito,25.5
2026-01-19,Monday,0,20,127,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Débito,22.5
2026-01-19,Monday,0,11,283,Trabalhador,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Débito,21.0
2026-01-19,Monday,0,18,94,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Débito,28.0
2026-01-19,Monday,0,20,178,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Crédito,30.0
2026-01-19,Monday,0,20,212,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Pix,21.0
2026-01-19,Monday,0,11,79,Fim de Semana,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Crédito,29.0
2026-01-19,Monday,0,8,187,Trabalhador,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Débito,33.0
2026-01-19,Monday,0,15,211,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-01-19,Monday,0,10,52,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Crédito,30.0
2026-01-19,Monday,0,17,84,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Débito,28.0
2026-01-19,Monday,0,18,94,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Crédito,33.0
2026-01-19,Monday,0,9,11,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Pix,28.0
2026-01-19,Monday,0,14,82,Fim de Semana,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Crédito,36.0
2026-01-19,Monday,0,9,252,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,30.0
2026-01-19,Monday,0,15,34,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-01-19,Monday,0,9,1,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Débito,30.0
2026-01-19,Monday,0,13,155,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-01-19,Monday,0,9,260,Trabalhador,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
2026-01-19,Monday,0,20,269,Trabalhador,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Débito,32.0
2026-01-19,Monday,0,20,104,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Balcão,Crédito,27.0
2026-01-19,Monday,0,15,223,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
2026-01-19,Monday,0,11,212,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-01-19,Monday,0,8,102,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Crédito,28.5
2026-01-19,Monday,0,9,65,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Crédito,27.0
2026-01-19,Monday,0,15,1,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Crédito,30.0
2026-01-19,Monday,0,11,285,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Crédito,32.0
2026-01-19,Monday,0,20,287,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Débito,32.0
2026-01-19,Monday,0,11,153,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,34.0
2026-01-19,Monday,0,12,118,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Débito,33.0
2026-01-19,Monday,0,11,238,Fim de Semana,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Débito,32.0
2026-01-19,Monday,0,10,39,Ocasional,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Débito,25.0
2026-01-19,Monday,0,7,54,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Débito,30.0
2026-01-19,Monday,0,11,250,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Débito,34.0
2026-01-19,Monday,0,16,188,Fim de Semana,Espresso Premium,9.5,Bolo Red Velvet,15.0,Delivery,Pix,24.5
2026-01-19,Monday,0,9,156,Trabalhador,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Delivery,Débito,32.0
2026-01-19,Monday,0,12,1,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Débito,22.5
2026-01-19,Monday,0,13,179,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Balcão,Pix,25.5
2026-01-19,Monday,0,9,255,Ocasional,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Delivery,Débito,33.0
2026-01-19,Monday,0,16,250,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Débito,18.5
2026-01-19,Monday,0,8,271,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Débito,27.0
2026-01-19,Monday,0,16,120,Trabalhador,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Pix,31.0
2026-01-19,Monday,0,9,42,Ocasional,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Débito,25.0
2026-01-19,Monday,0,10,10,Fim de Semana,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Pix,25.0
2026-01-19,Monday,0,7,78,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Balcão,Pix,25.5
2026-01-19,Monday,0,20,11,Ocasional,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-01-19,Monday,0,11,223,Trabalhador,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Débito,31.0
2026-01-20,Tuesday,0,11,34,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Débito,28.5
2026-01-20,Tuesday,0,13,204,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Crédito,27.0
2026-01-20,Tuesday,0,12,147,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Pix,31.0
2026-01-20,Tuesday,0,17,136,Ocasional,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Delivery,Débito,32.0
2026-01-20,Tuesday,0,14,192,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,30.0
2026-01-20,Tuesday,0,17,155,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Pix,31.0
2026-01-20,Tuesday,0,16,34,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Crédito,25.5
2026-01-20,Tuesday,0,14,127,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Crédito,23.0
2026-01-20,Tuesday,0,15,61,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Balcão,Crédito,27.0
2026-01-20,Tuesday,0,8,87,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Crédito,21.0
2026-01-20,Tuesday,0,10,273,Trabalhador,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Pix,26.0
2026-01-20,Tuesday,0,17,65,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Pix,30.0
2026-01-20,Tuesday,0,13,179,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Pix,30.0
2026-01-20,Tuesday,0,17,21,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Pix,34.0
2026-01-20,Tuesday,0,12,287,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,30.0
2026-01-20,Tuesday,0,16,92,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Balcão,Débito,27.0
2026-01-20,Tuesday,0,11,131,Ocasional,Mocha Belga,18.0,Cookie Artesanal,9.0,Delivery,Pix,27.0
2026-01-20,Tuesday,0,19,225,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Pix,22.5
2026-01-20,Tuesday,0,8,231,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-01-20,Tuesday,0,20,132,Ocasional,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Débito,28.0
2026-01-20,Tuesday,0,19,163,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Pix,27.0
2026-01-20,Tuesday,0,18,264,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Crédito,30.0
2026-01-20,Tuesday,0,17,49,Fim de Semana,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,33.0
2026-01-20,Tuesday,0,19,130,Fim de Semana,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Débito,24.5
2026-01-20,Tuesday,0,14,107,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Crédito,18.5
2026-01-20,Tuesday,0,12,200,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Débito,21.0
2026-01-20,Tuesday,0,14,113,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-01-20,Tuesday,0,10,115,Fim de Semana,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Balcão,Pix,33.0
2026-01-20,Tuesday,0,13,51,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-01-20,Tuesday,0,14,225,Fim de Semana,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Crédito,37.0
2026-01-20,Tuesday,0,9,95,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Crédito,36.0
2026-01-20,Tuesday,0,10,285,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Débito,31.0
2026-01-20,Tuesday,0,8,69,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Débito,29.0
2026-01-20,Tuesday,0,14,138,Ocasional,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Pix,30.0
2026-01-20,Tuesday,0,16,296,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Débito,29.0
2026-01-20,Tuesday,0,14,234,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-01-20,Tuesday,0,8,233,Ocasional,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Pix,25.0
2026-01-20,Tuesday,0,20,151,Ocasional,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Crédito,37.0
2026-01-20,Tuesday,0,18,109,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-01-20,Tuesday,0,7,47,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Pix,34.0
2026-01-20,Tuesday,0,10,194,Trabalhador,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Débito,36.0
2026-01-20,Tuesday,0,18,11,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Débito,31.0
2026-01-20,Tuesday,0,20,146,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Débito,25.0
2026-01-20,Tuesday,0,7,171,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Crédito,31.0
2026-01-20,Tuesday,0,8,137,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Crédito,30.0
2026-01-20,Tuesday,0,11,113,Fim de Semana,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Crédito,27.0
2026-01-20,Tuesday,0,18,23,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Pix,30.0
2026-01-20,Tuesday,0,16,190,Ocasional,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Pix,37.0
2026-01-20,Tuesday,0,12,13,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Balcão,Pix,35.0
2026-01-20,Tuesday,0,15,50,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-01-20,Tuesday,0,7,265,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Crédito,27.0
2026-01-20,Tuesday,0,18,224,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Pix,27.5
2026-01-20,Tuesday,0,16,225,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,33.0
2026-01-20,Tuesday,0,18,160,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-01-20,Tuesday,0,20,249,Fim de Semana,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Pix,31.0
2026-01-20,Tuesday,0,17,151,Ocasional,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Débito,24.5
2026-01-20,Tuesday,0,19,176,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Débito,22.5
2026-01-20,Tuesday,0,17,180,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Crédito,37.0
2026-01-20,Tuesday,0,19,179,Trabalhador,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
2026-01-20,Tuesday,0,10,20,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Pix,25.0
2026-01-20,Tuesday,0,17,5,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Pix,27.0
2026-01-20,Tuesday,0,12,292,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Pix,29.0
2026-01-20,Tuesday,0,8,13,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Débito,27.0
2026-01-20,Tuesday,0,7,37,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Pix,27.5
2026-01-20,Tuesday,0,19,208,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Pix,31.0
2026-01-20,Tuesday,0,14,159,Trabalhador,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Crédito,25.5
2026-01-20,Tuesday,0,14,240,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,28.0
2026-01-20,Tuesday,0,11,264,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Pix,29.0
2026-01-20,Tuesday,0,7,300,Fim de Semana,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Pix,34.0
2026-01-20,Tuesday,0,15,256,Fim de Semana,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Pix,25.0
2026-01-20,Tuesday,0,18,29,Trabalhador,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Crédito,36.0
2026-01-20,Tuesday,0,15,4,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Crédito,30.0
2026-01-20,Tuesday,0,13,201,Trabalhador,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Balcão,Crédito,27.0
2026-01-20,Tuesday,0,9,181,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-01-20,Tuesday,0,13,38,Ocasional,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Crédito,21.0
2026-01-20,Tuesday,0,20,238,Ocasional,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Débito,34.0
2026-01-20,Tuesday,0,12,205,Trabalhador,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Débito,27.5
2026-01-20,Tuesday,0,13,223,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Débito,31.0
2026-01-20,Tuesday,0,16,140,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-01-20,Tuesday,0,13,171,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-01-20,Tuesday,0,19,161,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Pix,32.0
2026-01-20,Tuesday,0,8,294,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Pix,30.0
2026-01-20,Tuesday,0,13,40,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-01-20,Tuesday,0,18,225,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Débito,28.0
2026-01-20,Tuesday,0,12,296,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Crédito,33.0
2026-01-21,Wednesday,0,10,8,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
2026-01-21,Wednesday,0,13,97,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Crédito,27.0
2026-01-21,Wednesday,0,9,194,Ocasional,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Débito,32.0
2026-01-21,Wednesday,0,12,10,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-01-21,Wednesday,0,9,79,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
2026-01-21,Wednesday,0,10,55,Ocasional,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Pix,27.0
2026-01-21,Wednesday,0,9,232,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-01-21,Wednesday,0,7,28,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Pix,23.0
2026-01-21,Wednesday,0,7,282,Trabalhador,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Crédito,32.0
2026-01-21,Wednesday,0,13,170,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Débito,29.0
2026-01-21,Wednesday,0,9,206,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Pix,31.0
2026-01-21,Wednesday,0,8,252,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Pix,31.0
2026-01-21,Wednesday,0,13,56,Fim de Semana,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Pix,34.0
2026-01-21,Wednesday,0,17,221,Ocasional,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,34.0
2026-01-21,Wednesday,0,11,4,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Débito,34.0
2026-01-21,Wednesday,0,20,277,Fim de Semana,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Crédito,25.0
2026-01-21,Wednesday,0,19,194,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-01-21,Wednesday,0,17,133,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-01-21,Wednesday,0,9,35,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Pix,30.0
2026-01-21,Wednesday,0,13,107,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Débito,27.0
2026-01-21,Wednesday,0,19,204,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Crédito,35.0
2026-01-21,Wednesday,0,12,179,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Pix,23.0
2026-01-21,Wednesday,0,15,232,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-01-21,Wednesday,0,12,121,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,34.0
2026-01-21,Wednesday,0,11,31,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Balcão,Crédito,32.0
2026-01-21,Wednesday,0,20,119,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Crédito,32.0
2026-01-21,Wednesday,0,9,100,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Crédito,27.5
2026-01-21,Wednesday,0,18,165,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Balcão,Crédito,32.0
2026-01-21,Wednesday,0,10,200,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Crédito,22.5
2026-01-21,Wednesday,0,17,16,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Crédito,33.0
2026-01-21,Wednesday,0,12,170,Fim de Semana,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-01-21,Wednesday,0,12,214,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Pix,31.0
2026-01-21,Wednesday,0,11,29,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Pix,31.0
2026-01-21,Wednesday,0,14,300,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-01-21,Wednesday,0,13,11,Ocasional,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Débito,25.0
2026-01-21,Wednesday,0,16,288,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Pix,34.0
2026-01-21,Wednesday,0,15,110,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Crédito,23.0
2026-01-21,Wednesday,0,8,291,Ocasional,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
2026-01-21,Wednesday,0,12,300,Ocasional,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Crédito,32.0
2026-01-21,Wednesday,0,15,37,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-01-21,Wednesday,0,19,180,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Débito,25.0
2026-01-21,Wednesday,0,7,86,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Débito,31.0
2026-01-21,Wednesday,0,20,282,Fim de Semana,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Crédito,35.0
